STAND_ID,PLOT,BAF,FLAG,C/M ,TREE,SPECIES,DBH,TOTHT,CR,VEG_pct,REPROD_COUNT,SNAGS_CLASS,LOG1_GRADE,LOG1 _LN,LOG2_GRADE,LOG2 _LN,LOG3_GRADE,LOG3_LN,DEFECT_B,DEFECT_M,DEFECT_T,COMMENTS,AGE,
1,29,20,S,C,,WJ,8,25,,,,2,,,,,,,,,,,,
1,21,20,S,C,,PP,15,45,,,,2,,,,,,,,,,,,
6,16,20,S,C,,,15,55,,,,2,,,,,,,,,,,,
6,16,20,S,C,,,14,53,,,,2,,,,,,,,,,,,
6,22,20,S,C,,,13,40,,,,2,,,,,,,,,,,,
6,22,20,S,C,,,10,30,,,,2,,,,,,,,,,,,
6,19,20,S,C,,,4,34,,,,2,,,,,,,,,,,,
6,12,20,S,C,,,14,45,,,,2,,,,,,,,,,,,
14,5,13.61,S,C,,WJ,24,40,,,,2,,,,,,,,,,,,
14,5,13.61,S,C,,WJ,7,20,,,,2,,,,,,,,,,,,
14,5,13.61,S,C,,WJ,8,28,,,,2,,,,,,,,,,,,
14,5,13.61,S,C,,WJ,10,36,,,,2,,,,,,,,,,,,
15,31,17.78,S,C,,,12,50,,,,2,,,,,,,,,,,,
23,19,17.78,S,C,,,10,38,,,,2,,,,,,,,,,,,
23,21,17.78,S,C,,,16,70,,,,2,,,,,,,,,,,,
23,17,17.78,S,C,,DF,10.8,63,,,,2,,,,,,,,,,,,
23,17,17.78,S,C,,,26,80,,,,2,,,,,,,,,,,,
23,16,17.78,S,C,,,15,24,,,,2,,,,,,,,,,,,
26,20,20,S,C,,,12.5,36,,,,2,,,,,,,,,,,,
26,20,20,S,C,,,12.7,40,,,,2,,,,,,,,,,,,
17,15,10,S,C,,,10,40,,,,2,,,,,,,,,,,,
17,15,10,S,C,,,9.5,32,,,,2,,,,,,,,,,,,
17,15,10,S,C,,,13,45,,,,2,,,,,,,,,,,,
17,16,10,S,C,,,30,85,,,,2,,,,,,,,,,,,
17,14,10,S,C,,,13,32,,,,2,,,,,,,,,,,,
9,2,20,S,C,,,16,75,,,,2,,,,,,,,,,,,
9,1,20,S,C,,,19,60,,,,2,,,,,,,,,,,,
9,4,20,S,C,,,12,40,,,,2,,,,,,,,,,,,
7,2,10,S,C,,,9,36,,,,2,,,,,,,,,,,,
28,2,10,S,C,,,13,35,,,,2,,,,,,,,,,,,
4,21,20,S,C,,WJ,14,45,,,,2,,,,,,,,,,,,
4,12,20,S,C,,WJ,12,40,,,,2,,,,,,,,,,,,
4,12,20,S,C,,WJ,8,25,,,,2,,,,,,,,,,,,
5,4,13.61,S,C,,,12,80,,,,2,,,,,,,,,,,,
11,16,20,S,C,,,8.5,57,,,,2,,,,,,,,,,,,
14.1,47,13.61,S,C,,PP,12,40,,,,2,,,,,,,,,,,,
23,30,17.78,S,C,,PP,7,20,,,,2,,,,,,,,,,,,
23,30,17.78,S,C,,PP,9,20,,,,2,,,,,,,,,,,,
23,45,17.78,S,C,,PP,14.7,70,,,,2,,,,,,,,,,,,
23,48,17.78,S,C,,PP,37.4,55,,,,2,,,,,,,,,,,,
26,14,20,S,C,,PP,10,50,,,,2,,,,,,,,,,,,
26,15,20,S,C,,DF,8,55,,,,2,,,,,,,,,,,,
26,18,20,S,C,,DF,14,71,,,,2,,,,,,,,,,,,
20,8,20,S,C,,DF,8,42,,,,2,,,,,,,,,,,,
20,8,20,S,C,,DF,15.5,60,,,,2,,,,,,,,,,,,
20,8,20,S,C,,DF,11,45,,,,2,,,,,,,,,,,,
20,3,20,S,C,,DF,13.5,54,,,,2,,,,,,,,,,,,
20,3,20,S,C,,DF,12,32,,,,2,,,,,,,,,,,,
20,3,20,S,C,,DF,8,40,,,,2,,,,,,,,,,,,
20,3,20,S,C,,DF,7,38,,,,2,,,,,,,,,,,,
10,11,13.61,S,C,,,12,30,,,,1,,,,,,,,,,,,
10,9,13.61,S,C,,,6,18,,,,1,,,,,,,,,,Mistletoe kill,,
10,7,13.61,S,C,,,9.6,43,,,,1,,,,,,,,,,,,
13,7,13.61,S,C,,,14,57,,,,1,,,,,,,,,,,,
16,10,10,S,C,,,10,54,,,,1,,,,,,,,,,,,
19,15,10,S,C,,,8,37,,,,1,,,,,,,,,,,,
19,15,10,S,C,,,6,37,,,,1,,,,,,,,,,,,
1,3,20,S,C,,,3,11,,,,1,,,,,,,,,,,,
1,3,20,S,C,,,3,18,,,,1,,,,,,,,,,,,
6,5,20,S,C,,,10,35,80,,,1,,,,,,,,,,,,
6.1,4,20,S,C,,,25,100,,,,1,,,,,,,,,,,,
26,26,20,S,C,,,10,37,,,,1,,,,,,,,,,,,
19,36,10,S,C,,,15,26,,,,1,,,,,,,,,,,,
4,7,20,S,C,,WJ,3,8,,,,1,,,,,,,,,,,,
4,16,20,S,C,1,PP,16,40,,,,1,,,,,,,,,,,,
4,23,20,S,C,,PP,15,50,,,,1,,,,,,,,,,,,
4,23,20,S,C,,WJ,5,12,,,,1,,,,,,,,,,,,
4,23,20,S,C,,WJ,7,12,,,,1,,,,,,,,,,,,
20.1,14,20,S,C,,DF,18.3,50,,,,1,,,,,,,,,,,,
20.1,17,20,S,C,,PP,8.7,48,,,,1,,,,,,,,,,,,
1,5,20,T,C,1,PP,13.9,,,,,,,,,,,,,,,,,
1,5,20,T,C,2,PP,9.5,,,,,,,,,,,,,,,,,
1,5,20,T,C,3,PP,8.2,,,,,,,,,,,,,,,,,
1,5,20,T,C,4,PP,8.9,,,,,,,,,,,,,,,,,
1,5,20,T,C,5,PP,12.9,,,,,,,,,,,,,10,,,,
1,5,20,T,C,6,PP,10.6,,,,,,,,,,,,,10,,,,
1,5,20,V,C,,F,,,,10,,,,,,,,,,,,,,
1,5,20,V,C,,G,,,,15,,,,,,,,,,,,,,
1,5,20,V,C,,S,,,,5,,,,,,,,,,,,,,
1,6,20,T,M,1,PP,15.1,82,20,,,,P4,16,P5,32,,,,,,,,
1,6,20,T,M,2,PP,11.1,71,30,,,,P5,16,P5,32,,,,,,,,
1,6,20,T,M,3,PP,14.8,77,40,,,,P5,32,,,,,,,,,,
1,6,20,T,M,4,PP,17,70,60,,,,P4,16,P5,16,,,,,,,,
1,6,20,T,M,5,PP,8.7,62,20,,,,P4,16,P5,16,,,,,,,,
1,6,20,V,C,,F,,,,10,,,,,,,,,,,,,,
1,6,20,V,C,,G,,,,15,,,,,,,,,,,,,,
1,6,20,V,C,,S,,,,5,,,,,,,,,,,,,,
1,7,20,T,C,1,PP,14.4,,,,,,,,,,,,,,,,,
1,7,20,T,C,2,PP,12,,,,,,,,,,,,,,,,,
1,7,20,T,C,3,PP,12.6,,,,,,,,,,,,,,10,,,
1,7,20,V,C,,F,,,,15,,,,,,,,,,,,,,
1,7,20,V,C,,G,,,,10,,,,,,,,,,,,,,
1,7,20,V,C,,S,,,,10,,,,,,,,,,,,,,
1,8,20,T,C,1,PP,14,,,,,,,,,,,,,,,,,
1,8,20,T,C,2,PP,12.1,,,,,,,,,,,,,,,,,
1,8,20,T,C,3,PP,13,,,,,,,,,,,,,,,,,
1,8,20,T,C,4,PP,18.9,,,,,,,,,,,,,,,,,
1,8,20,V,C,,F,,,,15,,,,,,,,,,,,,,
1,8,20,V,C,,G,,,,10,,,,,,,,,,,,,,
1,8,20,V,C,,S,,,,10,,,,,,,,,,,,,,
1,17,20,T,C,1,PP,19.7,,,,,,,,,,,,,,,,,
1,17,20,T,C,2,PP,18.7,,,,,,,,,,,,,,,,,
1,17,20,T,C,3,PP,14,,,,,,,,,,,,,33,,,,
1,17,20,T,C,4,PP,23.2,,,,,,,,,,,,10,,,,,
1,17,20,V,C,,F,,,,5,,,,,,,,,,,,,,
1,17,20,V,C,,G,,,,15,,,,,,,,,,,,,,
1,17,20,V,C,,S,,,,10,,,,,,,,,,,,,,
1,9,20,T,C,1,PP,15.8,,60,,,,,,,,,,,,,,,
1,9,20,T,M,2,PP,11.8,,30,,,,P5,32,,,,,,,,,,
1,9,20,T,M,3,PP,13,,60,,,,P5,32,,,,,,,,,,
1,9,20,T,M,4,PP,12.3,,30,,,,P5,32,,,,,,,10,,,
1,9,20,V,C,,F,,,,10,,,,,,,,,,,,,,
1,9,20,V,C,,G,,,,15,,,,,,,,,,,,,,
1,9,20,V,C,,S,,,,5,,,,,,,,,,,,,,
1,10,20,R,C,1,PP,5.3,20,60,,1,,,,,,,,,,,NO VAR TRS,,
3,8,10,T,M,1,PP,15,63,60,,,,E4,32,,,,,,,,,,
3,8,10,T,M,2,PP,21.2,60,70,,,,P4,32,P5,16,,,,,,,,
3,8,10,T,C,3,PP,10.8,,,,,,,,,,,,,,,,,
3,8,10,T,C,4,PP,13.7,,,,,,,,,,,,,,,,,
3,8,10,V,C,,F,,,,10,,,,,,,,,,,,,,
3,8,10,V,C,,G,,,,20,,,,,,,,,,,,,,
3,8,10,V,C,,S,,,,5,,,,,,,,,,,,,,
3,7,10,T,M,1,PP,12.1,60,60,,,,P5,32,,,,,,,,,,
3,7,10,T,M,2,PP,15.5,77,60,,,,P4,16,P5,16,ZZ,16,,,,,,
3,7,10,T,M,3,PP,12.6,53,60,,,,P5,32,,,,,,,,,,
3,7,10,T,M,4,PP,18.9,79,60,,,,P4,32,P5,16,,,,,,,,
3,7,10,T,M,5,PP,16.2,75,60,,,,P4,16,P5,16,,,,,,,,
3,7,10,T,M,6,PP,15,73,60,,,,E4,32,P5,16,,,,,,,,
3,7,10,T,M,7,PP,25.8,88,60,,,,ZZ,24,P5,16,,,,,,,,
3,7,10,V,C,,F,,,,10,,,,,,,,,,,,,,
3,7,10,V,C,,G,,,,15,,,,,,,,,,,,,,
3,7,10,V,C,,S,,,,0,,,,,,,,,,,,,,
3,6,10,T,C,1,PP,10.9,,,,,,,,,,,,,,,,,
3,6,10,T,C,2,PP,13.6,,,,,,,,,,,,,,100,MT,,
1,29,20,T,C,0,,,,,,,,,,,,,,,,,NT,,
3,6,10,V,C,,F,,,,10,,,,,,,,,,,,,,
3,6,10,V,C,,G,,,,20,,,,,,,,,,,,,,
3,6,10,V,C,,S,,,,5,,,,,,,,,,,,,,
3,4,10,T,M,1,PP,14.1,53,30,,,,P5,16,ZZ,12,,,,,,,,
3,4,10,T,M,2,PP,15.4,66,60,,,,P4,16,ZZ,16,P5,16,,,,,,
3,4,10,T,C,3,PP,18.3,,,,,,,,,,,,,,90,,,
3,4,10,T,C,4,PP,14,,,,,,,,,,,,,50,50,,,
3,4,10,T,C,5,PP,14.2,,,,,,,,,,,,,,100,DT,,
3,4,10,T,C,6,WJ,8,50,30,,,,,,,,,,,,,,,
3,4,10,T,C,7,WJ,9,40,30,,,,,,,,,,,,,,,
3,4,10,T,C,8,WJ,8,42,30,,,,,,,,,,,,,,,
3,4,10,V,C,,F,,,,10,,,,,,,,,,,,,,
3,4,10,V,C,,G,,,,25,,,,,,,,,,,,,,
3,4,10,V,C,,S,,,,5,,,,,,,,,,,,,,
3,5,10,T,M,1,PP,12.3,50,60,,,,P5,16,,,,,,,,,,
3,5,10,T,M,2,PP,17.1,57,70,,,,P5,16,ZZ,16,,,,,,,,
3,5,10,T,M,3,PP,17,54,70,,,,P5,32,,,,,,10,,,,
3,5,10,T,M,4,PP,10.9,54,50,,,,P5,32,,,,,,,,,,
3,5,10,V,C,,F,,,,10,,,,,,,,,,,,,,
3,5,10,V,C,,G,,,,25,,,,,,,,,,,,,,
3,5,10,V,C,,S,,,,5,,,,,,,,,,,,,,
3,3,10,T,C,1,PP,14.1,,,,,,,,,,,,,10,,,,
3,3,10,T,C,2,PP,16.3,,,,,,,,,,,,,,10,,,
3,3,10,T,C,3,PP,12.3,,,,,,,,,,,,,,20,,,
3,3,10,T,C,4,PP,14.1,,,,,,,,,,,,,,20,,,
3,3,10,T,C,5,PP,16,,,,,,,,,,,,,,,,,
3,3,10,T,C,6,PP,17,,,,,,,,,,,,,,,,,
3,3,10,V,C,,F,,,,10,,,,,,,,,,,,,,
3,3,10,V,C,,G,,,,25,,,,,,,,,,,,,,
3,3,10,V,C,,S,,,,5,,,,,,,,,,,,,,
3,2,10,T,M,1,PP,17.7,71,70,,,,E4,36,,,,,,,100,,,
3,2,10,T,M,2,PP,12.6,56,90,,,,P5,17,,,,,,,100,,,
3,2,10,T,M,3,PP,19.7,72,80,,,,E4,36,P5,16,,,,,,,,
3,2,10,T,M,4,PP,22.2,72,80,,,,E4,36,P5,16,,,,,,,,
3,2,10,V,C,,F,,,,10,,,,,,,,,,,,,,
3,2,10,V,C,,G,,,,25,,,,,,,,,,,,,,
3,2,10,V,C,,S,,,,0,,,,,,,,,,,,,,
3,1,10,T,M,1,PP,11.9,63,50,,,,P5,17,,,,,,,,,,
3,1,10,T,M,2,PP,18,71,60,,,,P5,17,,,,,,,,,,
3,1,10,T,M,3,PP,21.5,74,80,,,,P5,32,,,,,,,,,,
3,1,10,T,M,4,PP,10.7,54,70,,,,P4,17,P5,32,,,,,,,,
3,1,10,T,M,5,PP,12.5,51,80,,,,P4,32,P5,17,,,,,,,,
3,1,10,T,C,6,WJ,18,45,70,,,,,,,,,,,,,,,
3,1,10,T,C,7,WJ,19,47,70,,,,,,,,,,,,,,,
3,1,10,V,C,,F,,,,10,,,,,,,,,,,,,,
3,1,10,V,C,,G,,,,10,,,,,,,,,,,,,,
3,1,10,V,C,,S,,,,0,,,,,,,,,,,,,,
10,2,13.61,T,C,1,WJ,8,32,50,,,,,,,,,,,,,,,
10,2,13.61,T,C,2,WJ,7,32,50,,,,,,,,,,,,,,,
10,2,13.61,V,C,,G,,,,20,,,,,,,,,,,,,,
10,2,13.61,V,C,,F,,,,5,,,,,,,,,,,,,,
10,2,13.61,V,C,,S,,,,10,,,,,,,,,,,,,,
10,3,13.61,T,M,1,DF,12.2,38,90,,,,D4,26,,,,,,,,,,
10,3,13.61,T,M,2,PP,19.4,68,50,,,,P4,16,P5,16,,,,,,,,
10,3,13.61,V,C,,F,,,,45,,,,,,,,,,,,,,
10,3,13.61,V,C,,G,,,,20,,,,,,,,,,,,,,
10,3,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
10,1,13.61,T,C,1,PP,30.5,,,,,,,,,,,,10,10,100,DT,,
10,1,13.61,T,C,2,PP,21,,,,,,,,,,,,25,10,,,,
10,1,13.61,T,C,3,PP,18.1,,,,,,,,,,,,33,10,,,,
10,1,13.61,T,C,4,PP,14.2,,,,,,,,,,,,100,100,100,,,
10,1,13.61,T,C,5,PP,25.5,,,,,,,,,,,,,,,,,
10,1,13.61,T,C,6,PP,23.7,,,,,,,,,,,,,10,,,,
10,1,13.61,V,C,,F,,,,10,,,,,,,,,,,,,,
10,1,13.61,V,C,,G,,,,40,,,,,,,,,,,,,,
10,1,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
10,4,13.61,T,C,1,PP,20.5,,,,,,,,,,,,,,,,,
10,4,13.61,T,C,2,PP,20.9,,,,,,,,,,,,,,,,,
10,4,13.61,T,C,3,PP,22.1,,,,,,,,,,,,,,,,,
10,4,13.61,T,C,4,PP,23.6,,,,,,,,,,,25,,,,,,
10,4,13.61,V,C,,F,,,,25,,,,,,,,,,,,,,
10,4,13.61,V,C,,G,,,,40,,,,,,,,,,,,,,
10,4,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
10,5,13.61,T,C,1,PP,15.7,,,,,,,,,,,,,,,,,
10,5,13.61,T,C,2,PP,12.6,,,,,,,,,,,,,,,,,
10,5,13.61,T,C,3,PP,22,,,,,,,,,,,,,,,,,
10,5,13.61,T,C,4,PP,19.8,,,,,,,,,,,,,,,,,
10,5,13.61,T,C,5,PP,10.4,,,,,,,,,,,,,,,,,
10,5,13.61,T,C,6,PP,20,,,,,,,,,,,,20,,,,,
10,5,13.61,V,C,,F,,,,15,,,,,,,,,,,,,,
10,5,13.61,V,C,,G,,,,50,,,,,,,,,,,,,,
10,5,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
10,6,13.61,T,M,1,PP,15.4,64,70,,,,ZZ,10,P5,16,,,,,,,,
10,6,13.61,T,M,2,PP,16.5,73,40,,,,P4,16,ZZ,6,P4,16,,,,,,
10,6,13.61,T,M,3,PP,22.8,76,60,,,,P4,32,P5,16,,,,,,,,
10,6,13.61,T,M,4,PP,23.7,71,70,,,,P4,16,P4,32,,,,,,,,
10,6,13.61,T,M,5,PP,16.7,60,90,,,,ZZ,12,P5,16,,,,,,,,
10,6,13.61,V,C,,F,,,,20,,,,,,,,,,,,,,
10,6,13.61,V,C,,G,,,,10,,,,,,,,,,,,,,
10,6,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
10,13,13.61,T,C,1,PP,24.2,,,,,,,,,,,,,,65,MT,,
10,13,13.61,V,C,,F,,,,0,,,,,,,,,,,,,,
10,13,13.61,V,C,,G,,,,40,,,,,,,,,,,,,,
10,13,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
10,12,13.61,T,M,1,PP,13.2,44,60,,,,P5,32,,,,,,,,,,
10,12,13.61,T,M,2,PP,10.5,42,70,,,,P5,16,,,,,,,,,,
10,12,13.61,T,M,3,PP,15.8,66,70,,,,P4,16,P5,16,,,,,,,,
10,12,13.61,T,M,4,PP,12.7,54,40,,,,P4,32,,,,,,,,,,
10,12,13.61,V,C,,F,,,,20,,,,,,,,,,,,,,
10,12,13.61,V,C,,G,,,,25,,,,,,,,,,,,,,
10,12,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
10,11,13.61,T,C,1,PP,15.3,,,,,,,,,,,,50,50,50,,,
10,11,13.61,T,C,2,PP,19,,,,,,,,,,,,10,,10,,,
10,11,13.61,V,C,,F,,,,10,,,,,,,,,,,,,,
10,11,13.61,V,C,,G,,,,15,,,,,,,,,,,,,,
10,11,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
10,10,13.61,T,C,1,PP,10.7,,,,,,,,,,,,,,,,,
10,10,13.61,T,C,2,PP,9.7,,,,,,,,,,,,100,100,100,,,
10,10,13.61,T,C,3,PP,10.8,,,,,,,,,,,,100,100,100,,,
10,10,13.61,T,C,4,DF,14.3,,,,,,,,,,,,,,,,,
10,10,13.61,T,C,5,WJ,14,43,70,,,,,,,,,,,,,,,
10,10,13.61,V,C,,F,,,,10,,,,,,,,,,,,,,
10,10,13.61,V,C,,G,,,,15,,,,,,,,,,,,,,
10,10,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
10,9,13.61,T,C,1,PP,11.9,,,,,,,,,,,,50,50,50,UGLY,,
10,9,13.61,V,C,,F,,,,15,,,,,,,,,,,,,,
10,9,13.61,V,C,,G,,,,20,,,,,,,,,,,,,,
10,9,13.61,V,C,,S,,,,10,,,,,,,,,,,,,,
10,8,13.61,T,M,1,DF,13.8,47,80,,,,D4,17,,,,,,,,,,
10,8,13.61,T,M,2,PP,10.5,41,80,,,,ZZ,6,P5,16,,,,,,,,
10,8,13.61,T,M,3,PP,12,38,90,,,,ZZ,32,,,,,,,,,,
10,8,13.61,V,C,,F,,,,0,,,,,,,,,,,,,,
10,8,13.61,V,C,,G,,,,60,,,,,,,,,,,,,,
10,8,13.61,V,C,,S,,,,0,,,,,,,,,,,,,,
10,7,13.61,T,C,1,PP,12.9,,,,,,,,,,,,,,,,,
10,7,13.61,T,C,2,PP,11.3,,,,,,,,,,,,,,,,,
10,7,13.61,T,C,3,WJ,14,39,60,,,,,,,,,,,,,,,
10,7,13.61,V,C,,F,,,,20,,,,,,,,,,,,,,
10,7,13.61,V,C,,G,,,,20,,,,,,,,,,,,,,
10,7,13.61,V,C,,S,,,,20,,,,,,,,,,,,,,
10,14,13.61,T,C,1,PP,11,,,,,,,,,,,,50,,50,,,
10,14,13.61,T,C,2,PP,13.6,,,,,,,,,,,,100,50,100,,,
10,14,13.61,T,C,3,PP,11.7,,,,,,,,,,,,,50,100,,,
10,14,13.61,T,C,4,PP,9.2,,,,,,,,,,,,,,,,,
10,14,13.61,V,C,,F,,,,5,,,,,,,,,,,,,,
10,14,13.61,V,C,,G,,,,50,,,,,,,,,,,,,,
10,14,13.61,V,C,,F,,,,0,,,,,,,,,,,,,,
10,15,13.61,T,M,1,PP,9.3,40,40,,,,P5,12,,,,,,,,,,
10,15,13.61,T,M,2,DF,10.7,43,70,,,,D4,26,,,,,,,,,,
10,15,13.61,T,C,3,WJ,15,43,60,,,,,,,,,,,,,,,
10,15,13.61,V,C,,F,,,,10,,,,,,,,,,,,,,
10,15,13.61,V,C,,G,,,,35,,,,,,,,,,,,,,
10,15,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
10,16,13.61,T,M,1,DF,11.6,43,80,,,,D4,17,,,,,,,,,,
10,16,13.61,T,M,2,PP,11.8,,,,,,ZZ,10,P5,16,,,,80,,,,
10,16,13.61,T,M,3,PP,13.5,65,50,,,,P5,32,,,,,,,,,,
10,16,13.61,T,M,4,PP,15.7,69,50,,,,P4,16,P5,16,,,,,,,,
10,16,13.61,V,C,,F,,,,10,,,,,,,,,,,,,,
10,16,13.61,V,C,,G,,,,20,,,,,,,,,,,,,,
10,16,13.61,V,C,,S,,,,20,,,,,,,,,,,,,,
10,17,13.61,T,C,1,PP,11.6,,,,,,,,,,,,,45,100,,,
10,17,13.61,T,C,2,PP,9.6,,,,,,,,,,,,,50,100,,,
10,17,13.61,T,C,3,WJ,10,,,,,,,,,,,,,,,,,
10,17,13.61,V,C,,F,,,,25,,,,,,,,,,,,,,
10,17,13.61,V,C,,G,,,,50,,,,,,,,,,,,,,
10,17,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
10,18,13.61,T,M,1,DF,17.6,70,80,,,,D3,17,D4,17,,,,,,,,
10,18,13.61,T,M,2,DF,14.5,57,70,,,,D4,34,,,,,,,,,,
10,18,13.61,T,M,3,DF,11.3,53,40,,,,D4,26,,,,,,,,,,
10,18,13.61,T,M,4,DF,13,57,40,,,,D4,32,,,,,,,,,,
10,18,13.61,T,M,5,DF,17.8,70,50,,,,D3,17,D4,26,,,,,,,,
10,18,13.61,T,M,6,DF,13.7,54,60,,,,D4,26,,,,,,,,,,
10,18,13.61,V,C,,F,,,,10,,,,,,,,,,,,,,
10,18,13.61,V,C,,G,,,,30,,,,,,,,,,,,,,
10,18,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
10,18,13.61,R,C,,DF,3,19,30,,1,,,,,,,,,,,,,
10,18,13.61,R,C,,WJ,2.5,16,40,,1,,,,,,,,,,,,,
10,20,13.61,T,C,1,DF,18.3,,,,,,,,,,,,,,,,,
10,20,13.61,T,C,2,WJ,14,,,,,,,,,,,,,,,,,
10,20,13.61,T,C,3,PP,9,,,,,,,,,,,,,,,,,
10,20,13.61,T,C,4,PP,11,,,,,,,,,,,,,30,99,,,
10,20,13.61,V,C,,F,5,,,,,,,,,,,,,,,,,
10,20,13.61,V,C,,G,25,,,,,,,,,,,,,,,,,
10,20,13.61,V,C,,S,5,,,,,,,,,,,,,,,,,
10,19,13.61,T,C,1,PP,14.2,,,,,,,,,,,,,,75,,,
10,19,13.61,T,C,2,PP,12.7,,,,,,,,,,,,,50,100,BT,,
10,19,13.61,T,C,3,WJ,12,,,,,,,,,,,,,,,,,
10,19,13.61,T,C,4,PP,13.3,,,,,,,,,,,,,50,100,BT,,
10,19,13.61,T,C,5,PP,11.4,,,,,,,,,,,,,,100,BT,,
10,19,13.61,T,C,6,WJ,16,,,,,,,,,,,,,,,,,
10,19,13.61,T,C,7,WJ,12,,,,,,,,,,,,,,,,,
10,19,13.61,V,C,,F,,,,10,,,,,,,,,,,,,,
10,19,13.61,V,C,,G,,,,20,,,,,,,,,,,,,,
10,19,13.61,V,C,,S,,,,5,,,,,,,,,,,,,,
10,19,13.61,R,C,,PP,7.3,,,,1,,,,,,,,,20,100,,,
11,1,20,T,C,1,DF,26.6,,,,,,,,,,,,,,,,,
11,1,20,T,C,2,DF,25.5,,,,,,,,,,,,,,,,,
11,1,20,T,C,3,DF,10,,,,,,,,,,,,,,,,,
11,1,20,V,C,,F,,,,10,,,,,,,,,,,,,,
11,1,20,V,C,,G,,,,15,,,,,,,,,,,,,,
11,1,20,V,C,,S,,,,10,,,,,,,,,,,,,,
11.1,2,20,,C,,,,,,,,,,,,,,,,,,,,ZERO TREE
11,3,20,T,M,1,DF,13.5,67,70,,,,D4,34,,,,,,,,,,
11,3,20,T,M,2,DF,9.8,47,60,,,,ZZ,17,,,,,,,,,,
11,3,20,T,M,3,DF,15,60,40,,,,D4,36,,,,,,,,,,
11,3,20,T,M,4,DF,14.8,65,40,,,,D4,36,,,,,,,,,,
11,3,20,V,C,,F,,,,5,,,,,,,,,,,,,,
11,3,20,V,C,,G,,,,10,,,,,,,,,,,,,,
11,3,20,V,C,,S,,,,0,,,,,,,,,,,,,,
11,4,20,T,C,1,WJ,12,34,50,,,,,,,,,,,,,,,
11,4,20,T,C,2,WJ,8,34,50,,,,,,,,,,,,,,,
11,4,20,V,C,,F,,,,5,,,,,,,,,,,,,,
11,4,20,V,C,,G,,,,20,,,,,,,,,,,,,,
11,4,20,V,C,,S,,,,0,,,,,,,,,,,,,,
11,4,20,T,C,1,PP,6.7,,,,,,,,,,,,,,,,,
11,4,20,T,C,2,DF,11.8,,,,,,,,,,,,,,,,,
11,4,20,T,C,3,DF,11.8,,,,,,,,,,,,,,,,,
11,4,20,T,C,4,PP,9.2,,,,,,,,,,,,,,,,,
11,4,20,T,C,5,PP,5.4,,,,,,,,,,,,,,,,,
11,4,20,T,C,6,DF,14,,,,,,,,,,,,,,,,,
11,4,20,T,C,7,DF,10.6,,,,,,,,,,,,,,,,,
11,4,20,T,C,8,DF,13.8,,,,,,,,,,,,,,,,,
11,4,20,V,C,,G,,,,70,,,,,,,,,,,,,,
11,4,20,V,C,,F,,,,20,,,,,,,,,,,,,,
11.1,5,20,T,C,1,WJ,22.3,,,,,,,,,,,,,,,,,
11.1,5,20,T,C,2,WJ,14.3,,,,,,,,,,,,,,,,,
11.1,5,20,T,C,3,WJ,37,,,,,,,,,,,,,,,,,
11.1,5,20,V,C,,G,,,,5,,,,,,,,,,,,,,
11,6,20,T,C,1,PP,,36,,,,,,,,,,,,,,,,
11,6,20,T,M,2,PP,,39,,,,,P5,32,,,,,,,,,,
11,6,20,T,C,3,PP,,61,,,,,,,,,,,,,,,,
11,6,20,T,C,4,WJ,,50,,,,,,,,,,,,,,,,
11,6,20,V,C,,G,,,,10,,,,,,,,,,,,,,
11,6,20,V,C,,F,,,,20,,,,,,,,,,,,,,
11,7,20,T,C,1,WJ,,,,,,,,,,,,,,,,,,
11,7,20,T,C,2,PP,,,,,,,,,,,,,,,,,,
11,8,20,T,C,1,WJ,6.5,,,,,,,,,,,,,,,,,
11,9,20,T,C,1,PP,7,34,40,,,,,,,,,,,,,,,
11,9,20,T,C,2,PP,8,43,30,,,,,,,,,,,,,,,
11,9,20,T,M,3,PP,8.4,28,50,,,,P5,16,,,,,,,,,,
11,9,20,T,M,4,PP,15.3,70,50,,,,P5,16,P5,16,,,,,,,,
11,9,20,T,M,5,PP,14,61,50,,,,P5,32,P5,16,,,,,,,,
11,9,20,T,C,6,PP,8.5,54,40,,,,,,,,,,,,,,,
11,9,20,S,C,,DF,12,,,,,,,,,,,,,,,,,
11,9,20,S,C,,DF,8,,,,,,,,,,,,,,,,,
11,9,20,S,C,,DF,6.5,,,,,,,,,,,,,,,,,
11,9,20,V,C,,G,,,,5,,,,,,,,,,,,,,
11,9,20,V,C,,F,,,,5,,,,,,,,,,,,,,
11,10,20,T,C,1,DF,15,,,,,,,,,,,,,,,,,
11,10,20,T,C,2,DF,7,,,,,,,,,,,,,,,,,
11,10,20,T,C,3,DF,18.2,,,,,,,,,,,,,,,,,
11,10,20,T,C,4,DF,7.7,,,,,,,,,,,,,,,,,
